DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
15-05-2020 20:45,4136001,iq8k7ZNt4Mwm3w0,31.04741059,29.37068955,0.000120426
15-05-2020 21:00,4136001,iq8k7ZNt4Mwm3w0,30.0076782,29.1692108,0
15-05-2020 21:15,4136001,iq8k7ZNt4Mwm3w0,28.97958373,28.14188523,0
15-05-2020 21:30,4136001,iq8k7ZNt4Mwm3w0,28.42710941,27.41392779,0
15-05-2020 21:45,4136001,iq8k7ZNt4Mwm3w0,28.30055247,27.0304251,0
15-05-2020 22:00,4136001,iq8k7ZNt4Mwm3w0,28.32985817,26.92777214,0
15-05-2020 22:15,4136001,iq8k7ZNt4Mwm3w0,28.324165,26.87666233,0
15-05-2020 22:30,4136001,iq8k7ZNt4Mwm3w0,28.22888173,26.848583,0
15-05-2020 22:45,4136001,iq8k7ZNt4Mwm3w0,28.14552676,26.7898349,0
15-05-2020 23:00,4136001,iq8k7ZNt4Mwm3w0,27.70949446,26.52979493,0
15-05-2020 23:30,4136001,iq8k7ZNt4Mwm3w0,26.95176844,25.08119722,0
15-05-2020 23:45,4136001,iq8k7ZNt4Mwm3w0,26.7558319,24.81448376,0
16-05-2020 00:00,4136001,iq8k7ZNt4Mwm3w0,26.52780647,24.43326407,0
16-05-2020 00:15,4136001,iq8k7ZNt4Mwm3w0,26.68731262,24.52914207,0
16-05-2020 00:30,4136001,iq8k7ZNt4Mwm3w0,26.63302783,24.68845123,0
16-05-2020 00:45,4136001,iq8k7ZNt4Mwm3w0,26.67657573,24.88044037,0
16-05-2020 01:00,4136001,iq8k7ZNt4Mwm3w0,26.44045593,24.55380876,0
16-05-2020 01:15,4136001,iq8k7ZNt4Mwm3w0,26.193042,24.11722213,0
16-05-2020 01:30,4136001,iq8k7ZNt4Mwm3w0,26.0033801,23.93489221,0
16-05-2020 01:45,4136001,iq8k7ZNt4Mwm3w0,25.95458273,23.97419733,0
16-05-2020 02:00,4136001,iq8k7ZNt4Mwm3w0,25.7327081,23.78122793,0
16-05-2020 02:15,4136001,iq8k7ZNt4Mwm3w0,25.4155729,23.33238027,0
16-05-2020 02:30,4136001,iq8k7ZNt4Mwm3w0,25.19277224,22.96086503,0
16-05-2020 02:45,4136001,iq8k7ZNt4Mwm3w0,24.89064633,22.69464427,0
16-05-2020 03:00,4136001,iq8k7ZNt4Mwm3w0,24.73890787,22.36363427,0
16-05-2020 03:15,4136001,iq8k7ZNt4Mwm3w0,24.38789214,22.10807434,0
16-05-2020 03:30,4136001,iq8k7ZNt4Mwm3w0,24.3363027,21.9420616,0
16-05-2020 03:45,4136001,iq8k7ZNt4Mwm3w0,24.44372538,21.88146162,0
16-05-2020 04:00,4136001,iq8k7ZNt4Mwm3w0,24.14510303,21.844981,0
16-05-2020 04:15,4136001,iq8k7ZNt4Mwm3w0,23.8268431,21.78638128,0
16-05-2020 04:30,4136001,iq8k7ZNt4Mwm3w0,23.9267099,21.9009552,0
16-05-2020 04:45,4136001,iq8k7ZNt4Mwm3w0,23.85060433,21.74698587,0
16-05-2020 05:00,4136001,iq8k7ZNt4Mwm3w0,23.55594497,21.46942345,0
16-05-2020 05:15,4136001,iq8k7ZNt4Mwm3w0,23.60817267,21.29009187,0
16-05-2020 05:30,4136001,iq8k7ZNt4Mwm3w0,23.65812755,21.13980431,0
16-05-2020 05:45,4136001,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.001471635
16-05-2020 06:00,4136001,iq8k7ZNt4Mwm3w0,24.04460457,22.218803,0.013038687
16-05-2020 06:15,4136001,iq8k7ZNt4Mwm3w0,23.96737555,22.68291921,0.035180242
16-05-2020 06:30,4136001,iq8k7ZNt4Mwm3w0,24.587146,23.91549477,0.060925588
16-05-2020 06:45,4136001,iq8k7ZNt4Mwm3w0,25.35418586,25.45905593,0.087556915
16-05-2020 07:00,4136001,iq8k7ZNt4Mwm3w0,25.97149147,27.4219574,0.127115761
16-05-2020 07:15,4136001,iq8k7ZNt4Mwm3w0,26.566503,28.13256421,0.197786869
16-05-2020 07:30,4136001,iq8k7ZNt4Mwm3w0,27.20900983,28.95577997,0.315163709
16-05-2020 07:45,4136001,iq8k7ZNt4Mwm3w0,27.76550487,34.2793511,0.305885265
16-05-2020 08:00,4136001,iq8k7ZNt4Mwm3w0,28.17533934,37.61465024,0.440460199
16-05-2020 08:15,4136001,iq8k7ZNt4Mwm3w0,29.1131897,42.30031597,0.489959157
16-05-2020 08:30,4136001,iq8k7ZNt4Mwm3w0,29.58924069,45.43612772,0.549968968
16-05-2020 08:45,4136001,iq8k7ZNt4Mwm3w0,30.2332306,47.4030934,0.578960932
16-05-2020 09:00,4136001,iq8k7ZNt4Mwm3w0,30.44131886,48.825895,0.656503246
16-05-2020 09:15,4136001,iq8k7ZNt4Mwm3w0,31.13129987,51.06770407,0.705570373
16-05-2020 09:30,4136001,iq8k7ZNt4Mwm3w0,31.73716327,54.30058103,0.75266092
16-05-2020 09:45,4136001,iq8k7ZNt4Mwm3w0,32.11526059,56.26471386,0.790835997
16-05-2020 10:00,4136001,iq8k7ZNt4Mwm3w0,32.42292273,56.885681,0.821054863
16-05-2020 10:15,4136001,iq8k7ZNt4Mwm3w0,32.97431448,58.69473279,0.850826362
16-05-2020 10:30,4136001,iq8k7ZNt4Mwm3w0,33.75172127,59.49848047,0.894437866
16-05-2020 10:45,4136001,iq8k7ZNt4Mwm3w0,33.87341938,59.90787155,0.884239356
16-05-2020 11:00,4136001,iq8k7ZNt4Mwm3w0,34.1510935,61.63474147,0.919856763
16-05-2020 11:15,4136001,iq8k7ZNt4Mwm3w0,34.83831173,62.84588887,0.930322056
16-05-2020 11:30,4136001,iq8k7ZNt4Mwm3w0,34.83090617,63.09209893,0.981038666
16-05-2020 11:45,4136001,iq8k7ZNt4Mwm3w0,35.47820933,63.82718397,0.98961924
16-05-2020 12:00,4136001,iq8k7ZNt4Mwm3w0,36.23130214,66.01627883,0.97979434
16-05-2020 12:15,4136001,iq8k7ZNt4Mwm3w0,36.35895587,62.1692596,0.603739501
16-05-2020 12:30,4136001,iq8k7ZNt4Mwm3w0,35.73488673,55.99414357,0.731962184
16-05-2020 12:45,4136001,iq8k7ZNt4Mwm3w0,35.6741029,53.97351393,0.487048712
16-05-2020 13:00,4136001,iq8k7ZNt4Mwm3w0,35.51978067,53.70854493,0.70216736
16-05-2020 13:15,4136001,iq8k7ZNt4Mwm3w0,35.95901183,54.68054724,0.682597903
16-05-2020 13:30,4136001,iq8k7ZNt4Mwm3w0,36.16299977,57.335858,0.841435496
16-05-2020 13:45,4136001,iq8k7ZNt4Mwm3w0,35.9030577,52.90961203,0.448084939
16-05-2020 14:00,4136001,iq8k7ZNt4Mwm3w0,35.17039017,48.40738345,0.634171808
16-05-2020 14:15,4136001,iq8k7ZNt4Mwm3w0,35.07013267,47.87680757,0.713821422
16-05-2020 14:30,4136001,iq8k7ZNt4Mwm3w0,35.35950041,51.45765845,0.797534399
16-05-2020 14:45,4136001,iq8k7ZNt4Mwm3w0,35.03316013,47.3765094,0.464079111
16-05-2020 15:00,4136001,iq8k7ZNt4Mwm3w0,34.6052785,44.74481597,0.443339748
16-05-2020 15:15,4136001,iq8k7ZNt4Mwm3w0,34.16651228,40.97084745,0.304116098
16-05-2020 15:30,4136001,iq8k7ZNt4Mwm3w0,34.5372549,42.3535389,0.393412008
16-05-2020 15:45,4136001,iq8k7ZNt4Mwm3w0,34.33549355,41.21859307,0.311680415
16-05-2020 16:00,4136001,iq8k7ZNt4Mwm3w0,34.15994657,39.69061287,0.222285774
16-05-2020 16:15,4136001,iq8k7ZNt4Mwm3w0,33.87244276,38.4169141,0.219246238
16-05-2020 16:30,4136001,iq8k7ZNt4Mwm3w0,33.26039943,37.3320772,0.116787897
16-05-2020 16:45,4136001,iq8k7ZNt4Mwm3w0,31.58378823,33.5691396,0.066965504
16-05-2020 17:00,4136001,iq8k7ZNt4Mwm3w0,31.56179186,33.81071955,0.089076292
16-05-2020 17:15,4136001,iq8k7ZNt4Mwm3w0,31.8386771,32.7122988,0.030799943
16-05-2020 17:30,4136001,iq8k7ZNt4Mwm3w0,31.22422073,29.01664327,0.005521076
16-05-2020 17:45,4136001,iq8k7ZNt4Mwm3w0,30.52630317,27.02970838,0.002704928
16-05-2020 18:00,4136001,iq8k7ZNt4Mwm3w0,29.6090585,26.4780304,0
16-05-2020 18:15,4136001,iq8k7ZNt4Mwm3w0,29.01621966,26.25001072,0.000427447
16-05-2020 18:30,4136001,iq8k7ZNt4Mwm3w0,29.1915681,26.27404807,0.001152607
16-05-2020 18:45,4136001,iq8k7ZNt4Mwm3w0,29.55729153,25.7943287,0.000666491
16-05-2020 19:00,4136001,iq8k7ZNt4Mwm3w0,30.23259034,27.72766,0.001426587
16-05-2020 19:15,4136001,iq8k7ZNt4Mwm3w0,29.9654093,29.1194042,8.70E-05
16-05-2020 19:30,4136001,iq8k7ZNt4Mwm3w0,29.82385472,28.76035497,0
16-05-2020 19:45,4136001,iq8k7ZNt4Mwm3w0,29.4201181,28.40477293,0
16-05-2020 20:00,4136001,iq8k7ZNt4Mwm3w0,28.76313734,27.83533031,0
16-05-2020 20:15,4136001,iq8k7ZNt4Mwm3w0,28.20594473,27.1021587,0
16-05-2020 20:30,4136001,iq8k7ZNt4Mwm3w0,28.20538627,26.74144587,0
16-05-2020 20:45,4136001,iq8k7ZNt4Mwm3w0,28.36054321,26.71066276,0
16-05-2020 21:00,4136001,iq8k7ZNt4Mwm3w0,28.5787841,26.9042196,0
16-05-2020 21:15,4136001,iq8k7ZNt4Mwm3w0,28.61048517,27.11508279,0
16-05-2020 21:30,4136001,iq8k7ZNt4Mwm3w0,28.4075919,26.7989938,0
16-05-2020 21:45,4136001,iq8k7ZNt4Mwm3w0,28.27099407,26.63835537,0
16-05-2020 22:00,4136001,iq8k7ZNt4Mwm3w0,28.25846386,26.72932162,0
16-05-2020 22:15,4136001,iq8k7ZNt4Mwm3w0,28.13605563,26.82591457,0
16-05-2020 22:30,4136001,iq8k7ZNt4Mwm3w0,28.31342097,27.72299414,0
16-05-2020 22:45,4136001,iq8k7ZNt4Mwm3w0,28.20846667,27.78852123,0
16-05-2020 23:00,4136001,iq8k7ZNt4Mwm3w0,27.52852131,27.18614355,0
16-05-2020 23:15,4136001,iq8k7ZNt4Mwm3w0,27.13286423,26.69798483,0
16-05-2020 23:30,4136001,iq8k7ZNt4Mwm3w0,26.87304173,26.26826893,0
16-05-2020 23:45,4136001,iq8k7ZNt4Mwm3w0,26.52578621,25.57391038,0
17-05-2020 00:00,4136001,iq8k7ZNt4Mwm3w0,26.29004607,25.42096147,0
17-05-2020 00:15,4136001,iq8k7ZNt4Mwm3w0,26.14886572,25.07488059,0
17-05-2020 00:30,4136001,iq8k7ZNt4Mwm3w0,25.88355113,24.7258465,0
17-05-2020 00:45,4136001,iq8k7ZNt4Mwm3w0,25.9061678,24.59549053,0
17-05-2020 01:00,4136001,iq8k7ZNt4Mwm3w0,25.76279738,24.34820031,0
17-05-2020 01:15,4136001,iq8k7ZNt4Mwm3w0,25.5164062,23.86896563,0
17-05-2020 01:30,4136001,iq8k7ZNt4Mwm3w0,25.3675354,23.30727847,0
17-05-2020 01:45,4136001,iq8k7ZNt4Mwm3w0,24.8305216,22.68963427,0
17-05-2020 02:00,4136001,iq8k7ZNt4Mwm3w0,24.73006183,22.41169847,0
17-05-2020 02:15,4136001,iq8k7ZNt4Mwm3w0,24.46792617,22.17217707,0
17-05-2020 02:30,4136001,iq8k7ZNt4Mwm3w0,24.2546642,21.83082797,0
17-05-2020 02:45,4136001,iq8k7ZNt4Mwm3w0,24.28847848,22.09685979,0
17-05-2020 03:00,4136001,iq8k7ZNt4Mwm3w0,24.1800069,22.02151297,0
17-05-2020 03:15,4136001,iq8k7ZNt4Mwm3w0,23.95225927,21.7182801,0
17-05-2020 03:30,4136001,iq8k7ZNt4Mwm3w0,24.11831879,22.020067,0
17-05-2020 03:45,4136001,iq8k7ZNt4Mwm3w0,24.31887113,22.57031767,0
17-05-2020 04:00,4136001,iq8k7ZNt4Mwm3w0,24.36630162,22.70163386,0
17-05-2020 04:15,4136001,iq8k7ZNt4Mwm3w0,24.63787533,23.12236843,4.48E-05
17-05-2020 04:30,4136001,iq8k7ZNt4Mwm3w0,24.72773366,23.30426886,0
17-05-2020 04:45,4136001,iq8k7ZNt4Mwm3w0,24.89812,23.51796473,0
17-05-2020 05:00,4136001,iq8k7ZNt4Mwm3w0,24.73652069,23.29568383,0
17-05-2020 05:15,4136001,iq8k7ZNt4Mwm3w0,24.85698943,23.20309153,0
17-05-2020 05:30,4136001,iq8k7ZNt4Mwm3w0,24.6831023,23.13533837,0
17-05-2020 05:45,4136001,iq8k7ZNt4Mwm3w0,24.47303724,22.77686379,9.40E-05
17-05-2020 06:00,4136001,iq8k7ZNt4Mwm3w0,24.31919493,23.05678483,0.005539939
17-05-2020 06:15,4136001,iq8k7ZNt4Mwm3w0,25.05646457,24.00412287,0.018370466
17-05-2020 06:30,4136001,iq8k7ZNt4Mwm3w0,25.29116207,24.82253713,0.026291507
17-05-2020 06:45,4136001,iq8k7ZNt4Mwm3w0,25.5236889,25.355253,0.031180784
17-05-2020 07:00,4136001,iq8k7ZNt4Mwm3w0,25.72339583,25.94643143,0.047666922
17-05-2020 07:15,4136001,iq8k7ZNt4Mwm3w0,26.13572645,27.00165524,0.069436863
17-05-2020 07:30,4136001,iq8k7ZNt4Mwm3w0,26.6747182,28.91844587,0.127057655
17-05-2020 07:45,4136001,iq8k7ZNt4Mwm3w0,27.6051717,32.49521087,0.235718252
17-05-2020 08:00,4136001,iq8k7ZNt4Mwm3w0,28.54400638,37.89159403,0.430666714
17-05-2020 08:15,4136001,iq8k7ZNt4Mwm3w0,29.2123748,43.30446357,0.461763492
17-05-2020 08:30,4136001,iq8k7ZNt4Mwm3w0,29.68912769,44.71320524,0.512076004
17-05-2020 08:45,4136001,iq8k7ZNt4Mwm3w0,29.98807683,45.06860647,0.470911494
17-05-2020 09:00,4136001,iq8k7ZNt4Mwm3w0,30.04770634,44.359752,0.535837468
17-05-2020 09:15,4136001,iq8k7ZNt4Mwm3w0,30.70545853,48.360558,0.712686433
17-05-2020 09:30,4136001,iq8k7ZNt4Mwm3w0,31.6398318,51.3436818,0.69034313
17-05-2020 09:45,4136001,iq8k7ZNt4Mwm3w0,31.79815366,50.57241631,0.714350816
17-05-2020 10:00,4136001,iq8k7ZNt4Mwm3w0,32.37219357,52.08409933,0.67563437
17-05-2020 10:15,4136001,iq8k7ZNt4Mwm3w0,32.30568233,49.34352217,0.572267659
17-05-2020 10:30,4136001,iq8k7ZNt4Mwm3w0,32.44208483,48.37232193,0.670760399
17-05-2020 10:45,4136001,iq8k7ZNt4Mwm3w0,32.98318687,50.80083797,0.748738403
17-05-2020 11:00,4136001,iq8k7ZNt4Mwm3w0,33.59000886,51.3977421,0.744102428
17-05-2020 11:15,4136001,iq8k7ZNt4Mwm3w0,33.80211653,51.10897837,0.681933306
17-05-2020 11:30,4136001,iq8k7ZNt4Mwm3w0,33.97323479,47.99884776,0.498105296
17-05-2020 11:45,4136001,iq8k7ZNt4Mwm3w0,33.6794626,44.84200643,0.455365079
17-05-2020 12:00,4136001,iq8k7ZNt4Mwm3w0,33.77068697,46.61196483,0.525369898
17-05-2020 12:15,4136001,iq8k7ZNt4Mwm3w0,34.13644831,48.85399431,0.578254881
17-05-2020 12:30,4136001,iq8k7ZNt4Mwm3w0,34.32172227,50.2038616,0.610033205
17-05-2020 12:45,4136001,iq8k7ZNt4Mwm3w0,34.6467821,51.27062162,0.715615622
17-05-2020 13:00,4136001,iq8k7ZNt4Mwm3w0,35.0309509,53.76064457,0.754738481
17-05-2020 13:15,4136001,iq8k7ZNt4Mwm3w0,35.52410269,56.54186907,0.799828543
17-05-2020 13:30,4136001,iq8k7ZNt4Mwm3w0,36.10341907,59.10052997,0.688748066
17-05-2020 13:45,4136001,iq8k7ZNt4Mwm3w0,36.21466379,55.30187886,0.761283429
17-05-2020 14:00,4136001,iq8k7ZNt4Mwm3w0,36.4980315,54.589568,0.77898923
17-05-2020 14:15,4136001,iq8k7ZNt4Mwm3w0,36.60296943,52.84633387,0.732283932
17-05-2020 14:30,4136001,iq8k7ZNt4Mwm3w0,36.83124207,51.13231052,0.585580442
17-05-2020 14:45,4136001,iq8k7ZNt4Mwm3w0,36.53318553,49.36536973,0.492684559
17-05-2020 15:00,4136001,iq8k7ZNt4Mwm3w0,36.10952948,45.67703886,0.301376697
17-05-2020 15:15,4136001,iq8k7ZNt4Mwm3w0,35.4193434,40.62791257,0.245146857
17-05-2020 15:30,4136001,iq8k7ZNt4Mwm3w0,35.6123197,40.96984963,0.283091291
17-05-2020 15:45,4136001,iq8k7ZNt4Mwm3w0,35.51202617,41.27848017,0.278561571
17-05-2020 16:00,4136001,iq8k7ZNt4Mwm3w0,35.33530587,40.34242463,0.279577338
17-05-2020 16:15,4136001,iq8k7ZNt4Mwm3w0,35.82120993,42.76871763,0.42796354
17-05-2020 16:30,4136001,iq8k7ZNt4Mwm3w0,36.07769153,44.56987203,0.404528122
17-05-2020 16:45,4136001,iq8k7ZNt4Mwm3w0,36.44374493,43.57221573,0.304024329
17-05-2020 17:00,4136001,iq8k7ZNt4Mwm3w0,35.50715917,38.92884879,0.093825594
17-05-2020 17:15,4136001,iq8k7ZNt4Mwm3w0,35.09537647,36.10067347,0.112434021
17-05-2020 17:30,4136001,iq8k7ZNt4Mwm3w0,35.30165672,37.28197938,0.157049409
17-05-2020 17:45,4136001,iq8k7ZNt4Mwm3w0,35.0653644,36.49970813,0.081517872
17-05-2020 18:00,4136001,iq8k7ZNt4Mwm3w0,34.57465117,35.23109947,0.068512356
17-05-2020 18:15,4136001,iq8k7ZNt4Mwm3w0,34.26270155,33.82328855,0.025263765
17-05-2020 18:30,4136001,iq8k7ZNt4Mwm3w0,33.82243973,31.86856287,0.004854238
17-05-2020 18:45,4136001,iq8k7ZNt4Mwm3w0,32.50566266,30.87187879,0
17-05-2020 19:00,4136001,iq8k7ZNt4Mwm3w0,31.5056082,30.32857967,0
17-05-2020 19:15,4136001,iq8k7ZNt4Mwm3w0,31.155717,29.985616,0
17-05-2020 19:30,4136001,iq8k7ZNt4Mwm3w0,30.80273428,29.77499903,0
17-05-2020 19:45,4136001,iq8k7ZNt4Mwm3w0,30.54767043,29.62373957,0
17-05-2020 20:00,4136001,iq8k7ZNt4Mwm3w0,30.30056883,29.353965,0
17-05-2020 20:15,4136001,iq8k7ZNt4Mwm3w0,29.81161893,29.0146261,0
17-05-2020 20:30,4136001,iq8k7ZNt4Mwm3w0,29.1945903,28.48228767,0
17-05-2020 20:45,4136001,iq8k7ZNt4Mwm3w0,28.80817069,28.06014483,0
17-05-2020 21:00,4136001,iq8k7ZNt4Mwm3w0,28.49680177,27.8069132,0
17-05-2020 21:15,4136001,iq8k7ZNt4Mwm3w0,28.22123369,27.64579283,0
17-05-2020 21:30,4136001,iq8k7ZNt4Mwm3w0,27.90885813,27.56330993,0
17-05-2020 21:45,4136001,iq8k7ZNt4Mwm3w0,27.75620217,27.45690413,0
17-05-2020 22:00,4136001,iq8k7ZNt4Mwm3w0,26.50748421,25.22100634,0
17-05-2020 22:15,4136001,iq8k7ZNt4Mwm3w0,26.32278347,24.44466743,0.001648973
